pub_date,post_title,post_url,link_url,link_text
"19 Dec, 2013 by ",BugHuntress at Agile Tour 2013,https://testfort.com/blog/bughuntress-at-agile-tour-2013,https://testfort.com/company,BugHuntress QA team
"19 Dec, 2013 by ",BugHuntress at Agile Tour 2013,https://testfort.com/blog/bughuntress-at-agile-tour-2013,http://at2013.agiletour.org/en/bangkok.html,Agile Tour 2013
"18 Dec, 2013 by ",8 Tips for Drawing Testing Ideas from Your Users,https://testfort.com/blog/8-tips-for-drawing-testing-ideas-from-your-users,https://testfort.com/,software testing
"16 Dec, 2013 by ",Things To Consider About Usability Testing,https://testfort.com/blog/things-to-consider-about-usability-testing,https://qarea.com/services/web-development,web development
"16 Dec, 2013 by ",Things To Consider About Usability Testing,https://testfort.com/blog/things-to-consider-about-usability-testing,https://testfort.com/usability-testing,usability testing
"12 Dec, 2013 by ",Outsourced Testing: Arguments For and Against,https://testfort.com/blog/outsourced-testing-arguments-for-and-against,https://testfort.com/qa-outsourcing,various advantages
"12 Dec, 2013 by ",Outsourced Testing: Arguments For and Against,https://testfort.com/blog/outsourced-testing-arguments-for-and-against,https://testfort.com/qa-outsourcing,"Software Testing Companies, India"
"12 Dec, 2013 by ",Outsourced Testing: Arguments For and Against,https://testfort.com/blog/outsourced-testing-arguments-for-and-against,https://testfort.com/qa-outsourcing,Software Testing Outsourcing in USA
"12 Dec, 2013 by ",Outsourced Testing: Arguments For and Against,https://testfort.com/blog/outsourced-testing-arguments-for-and-against,https://testfort.com/blog/ukraine-powered-software-testing-outsourcing,Ukraine-Powered Software Testing Outsourcing! 
"11 Dec, 2013 by ",Painless Usability Test for WordPress Plugins,https://testfort.com/blog/painless-usability-test-for-wordpress-plugins,https://testfort.com/usability-testing,usability test
"09 Dec, 2013 by ",Top QA Trends for 2013-2014,https://testfort.com/blog/top-qa-trends-for-2013-2014,https://testfort.com/mobile-application-testing,mobile app testing
"02 Dec, 2013 by ",The Tools You Need for Cross-Platform Testing of Mobile Apps,https://testfort.com/blog/the-tools-you-need-for-cross-platform-testing-of-mobile-apps,https://testfort.com/mobile-application-testing,testing of mobile software
"02 Dec, 2013 by ",The Tools You Need for Cross-Platform Testing of Mobile Apps,https://testfort.com/blog/the-tools-you-need-for-cross-platform-testing-of-mobile-apps,https://testfort.com/software-testing-services,software testing
"02 Dec, 2013 by ",The Tools You Need for Cross-Platform Testing of Mobile Apps,https://testfort.com/blog/the-tools-you-need-for-cross-platform-testing-of-mobile-apps,https://testfort.com/blog/current-trends-in-cross-platform-testing,cross-platform testing
"02 Dec, 2013 by ",Useful Tips to Increase The Speed of Usability Testing Process,https://testfort.com/blog/useful-tips-to-increase-the-speed-of-usability-testing-process,https://testfort.com/,usability testing
"28 Nov, 2013 by ",Usability Testing of Competitor’s Site: 4 Tips And Reasons,https://testfort.com/blog/usability-testing-of-competitors-site-4-tips-and-reasons,https://testfort.com/website-testing,test their sites
"28 Nov, 2013 by ",Usability Testing of Competitor’s Site: 4 Tips And Reasons,https://testfort.com/blog/usability-testing-of-competitors-site-4-tips-and-reasons,https://testfort.com/web-application-testing,applications
"28 Nov, 2013 by ",Usability Testing of Competitor’s Site: 4 Tips And Reasons,https://testfort.com/blog/usability-testing-of-competitors-site-4-tips-and-reasons,https://testfort.com/usability-testing,usability testing
"21 Nov, 2013 by ",Useful Beta Tips On How To Bring Closure To Your Test,https://testfort.com/blog/useful-beta-tipon-how-to-bring-closure-to-your-test,https://testfort.com/qa-outsourcing,team of testers
"19 Nov, 2013 by ",Top 8 Mobile Emulators to Make Your Web Site Mobile-Friendly,https://testfort.com/blog/top-8-mobile-emulators-to-make-your-web-site-mobile-friendly,https://testfort.com/mobile-application-testing,mobile application testing
"19 Nov, 2013 by ",Beware! 5 Signs of Being Unprofessional Tester,https://testfort.com/blog/signs-of-unprofessional-tester,https://testfort.com/qa-outsourcing,professional testers
"15 Nov, 2013 by ","Performance Testing: Main Types, Top Tools (Infographics)",https://testfort.com/blog/performance-testing-main-types-top-tools-infographics,https://testfort.com/performance-testing,performance testing
"13 Nov, 2013 by ",5+ Tips On Smart User Test Building,https://testfort.com/blog/5-tips-on-smart-user-test-building,https://testfort.com/qa-consulting,software testing consulting services
"11 Nov, 2013 by ",How to Choose Between Outsource and Crowdsource Testing?,https://testfort.com/blog/how-to-choose-between-outsource-and-crowdsource-testing,https://testfort.com/blog/4-tricks-on-crowdsourced-testing-for-qa-superiority,crowdsource testing
"11 Nov, 2013 by ",How to Choose Between Outsource and Crowdsource Testing?,https://testfort.com/blog/how-to-choose-between-outsource-and-crowdsource-testing,https://testfort.com/qa-outsourcing,Outsource testing
"11 Nov, 2013 by ",How to Choose Between Outsource and Crowdsource Testing?,https://testfort.com/blog/how-to-choose-between-outsource-and-crowdsource-testing,https://qarea.com/services/testing-and-qa,4 Simple Tricks on Crowdsourced Testing for Your QA Team Superiority
"07 Nov, 2013 by ",Top 5 Tips for Building Test Cases Safely,https://testfort.com/blog/top-5-tips-for-building-test-cases-safely,https://testfort.com/,Testfort
"11 Nov, 2013 by ",How to Choose Between Outsource and Crowdsource Testing?,https://testfort.com/blog/how-to-choose-between-outsource-and-crowdsource-testing,https://testfort.com/blog/the-more-the-merrier-crowd-sourced-testing,The More The Merrier: Crowd Sourced Testing
"07 Nov, 2013 by ",Top 5 Tips for Building Test Cases Safely,https://testfort.com/blog/top-5-tips-for-building-test-cases-safely,https://testfort.com/qa-consulting,software testing consulting services
"04 Nov, 2013 by ",What to Test is Clear – How to Decide What NOT to Test?,https://testfort.com/blog/what-to-test-is-clear-how-to-decide-what-not-to-test,https://testfort.com/,testing team
"04 Nov, 2013 by ",What to Test is Clear – How to Decide What NOT to Test?,https://testfort.com/blog/what-to-test-is-clear-how-to-decide-what-not-to-test,https://testfort.com/blog/7-steps-to-develop-good-test-strategy-document,testing strategies
"04 Nov, 2013 by ",What to Test is Clear – How to Decide What NOT to Test?,https://testfort.com/blog/what-to-test-is-clear-how-to-decide-what-not-to-test,https://testfort.com/, test software
"31 Oct, 2013 by ",BugHuntress visited Italian conference CITCON Europe 2013,https://testfort.com/blog/bughuntress-visited-italian-conference-citcon-europe-2013,https://testfort.com/company,BugHuntress team
"31 Oct, 2013 by ",BugHuntress visited Italian conference CITCON Europe 2013,https://testfort.com/blog/bughuntress-visited-italian-conference-citcon-europe-2013,http://citconf.com/,CITCON
"31 Oct, 2013 by ",Useful Tools for Android Apps Test Automation,https://testfort.com/blog/useful-tools-for-android-apps-test-automation,https://testfort.com/blog/when-test-automation-is-not-good,Why test automation is not good
"31 Oct, 2013 by ",Useful Tools for Android Apps Test Automation,https://testfort.com/blog/useful-tools-for-android-apps-test-automation,https://testfort.com/automated-testing,automated testing for Android
"30 Oct, 2013 by ",When Test Automation Is Not Good,https://testfort.com/blog/when-test-automation-is-not-good,https://testfort.com/automated-testing,automated testing
"28 Oct, 2013 by ",10 Sure Ways to Boost Your Confidence as a Tester,https://testfort.com/blog/10-sure-ways-to-boost-your-confidence-as-a-tester,https://testfort.com/software-testing-services,testing techniques
"23 Oct, 2013 by ",TOP 6 TIPS WHY COST-EFFECTIVE SOFTWARE TESTING IS SO VITAL,https://testfort.com/blog/top-6-tips-why-cost-effective-software-testing-is-so-vital,https://testfort.com/blog,software testing blogs
"23 Oct, 2013 by ",TOP 6 TIPS WHY COST-EFFECTIVE SOFTWARE TESTING IS SO VITAL,https://testfort.com/blog/top-6-tips-why-cost-effective-software-testing-is-so-vital,https://testfort.com/blog/5-effective-tools-for-low-cost-penetration-testing,5 Effective Tools for Low-Cost Penetration Testing
"23 Oct, 2013 by ",TOP 6 TIPS WHY COST-EFFECTIVE SOFTWARE TESTING IS SO VITAL,https://testfort.com/blog/top-6-tips-why-cost-effective-software-testing-is-so-vital,https://testfort.com/blog/substantial-terms-for-software-testing-and-quality-assurance,Substantial Terms for Software Testing and Quality Assurance
"23 Oct, 2013 by ",TOP 6 TIPS WHY COST-EFFECTIVE SOFTWARE TESTING IS SO VITAL,https://testfort.com/blog/top-6-tips-why-cost-effective-software-testing-is-so-vital,https://testfort.com/software-testing-services,Risk Analysis and Management In Software Testing
"23 Oct, 2013 by ",What features developers wish testers have?,https://testfort.com/blog/features-developers-wish-testers,https://qarea.com/hire-developers,software developers
"23 Oct, 2013 by ",What features developers wish testers have?,https://testfort.com/blog/features-developers-wish-testers,https://testfort.com/,QA team
"17 Oct, 2013 by ",Why It Is No Good Asking Developers to Test,https://testfort.com/blog/why-it-is-no-good-asking-developers-to-test,https://testfort.com/,quality assurance company
"17 Oct, 2013 by ",T-Shaped Tester: Modern Demand,https://testfort.com/blog/t-shaped-tester-modern-demand,https://testfort.com/,software testing
"08 Oct, 2013 by ",Testing in the Dark: How to Come Out into the Light,https://testfort.com/blog/testing-in-the-dark,https://testfort.com/software-testing-services,test some software
"24 Sep, 2013 by ",How to Make Onsite-offshore Model of Software Testing Work for You?,https://testfort.com/blog/how-to-make-onsite-offshore-model-of-software-testing-work-for-you,https://testfort.com/company,team of software testers
"24 Sep, 2013 by ",How to Make Onsite-offshore Model of Software Testing Work for You?,https://testfort.com/blog/how-to-make-onsite-offshore-model-of-software-testing-work-for-you,https://testfort.com/blog/5-tips-on-effective-offshore-qa-team-management,5 Tips on Effective Offshore QA Team Management
"24 Sep, 2013 by ",How to Make Onsite-offshore Model of Software Testing Work for You?,https://testfort.com/blog/how-to-make-onsite-offshore-model-of-software-testing-work-for-you,https://testfort.com/blog/are-you-onshore-offshore-or-in-house-what-about-your-software-qa,"Are You Onshore, Offshore Or In House? "
"24 Sep, 2013 by ",How to Make Onsite-offshore Model of Software Testing Work for You?,https://testfort.com/blog/how-to-make-onsite-offshore-model-of-software-testing-work-for-you,https://testfort.com/blog/outsourced-testing-arguments-for-and-against,Outsourced Testing: Arguments For and Against
"18 Sep, 2013 by ",How to Choose The Right Test Lifecycle Management Tool,https://testfort.com/blog/lifecycle-management-tool,https://testfort.com/website-testing,maintaining software
"12 Sep, 2013 by ",The Best Tips for Beta Test Confidentiality,https://testfort.com/blog/the-best-tips-for-beta-test-confidentiality,https://testfort.com/security-testing, security of any beta test
"12 Sep, 2013 by ",The Best Tips for Beta Test Confidentiality,https://testfort.com/blog/the-best-tips-for-beta-test-confidentiality,https://testfort.com/company,software testing team
"09 Sep, 2013 by ",What If To Bring Mobile Testing To Cloud?,https://testfort.com/blog/what-if-to-bring-mobile-testing-to-cloud,https://testfort.com/mobile-application-testing,mobile testing
"30 Aug, 2013 by ",Why does someone need an exploratory testing?,https://testfort.com/blog/why-does-someone-need-an-exploratory-testing,https://testfort.com/web-application-testing,software testing
"30 Aug, 2013 by ",Why does someone need an exploratory testing?,https://testfort.com/blog/why-does-someone-need-an-exploratory-testing,https://testfort.com/blog/5-steps-of-the-testing-process,the testing process
"30 Aug, 2013 by ",Why does someone need an exploratory testing?,https://testfort.com/blog/why-does-someone-need-an-exploratory-testing,https://testfort.com/company,testing team
"30 Aug, 2013 by ",Why does someone need an exploratory testing?,https://testfort.com/blog/why-does-someone-need-an-exploratory-testing,https://testfort.com/blog/3-things-to-remember-while-doing-exploratory-testing,3 Things to Remember While Doing Exploratory Testing
"12 Aug, 2013 by ",Reporting a Bug Nobody Wants to Fix,https://testfort.com/blog/reporting-bug-nobody-wants-fix,https://testfort.com/,"testing term,"
"30 Aug, 2013 by ",Why does someone need an exploratory testing?,https://testfort.com/blog/why-does-someone-need-an-exploratory-testing,https://testfort.com/blog/why-everyones-favorite-exploratory-testing-a-bad-idea-sometimes,Why everyone’s Favorite Exploratory Testing a Bad Idea Sometimes
